matches_filters,acs_lower_rent_quartile_census_tract,acs_lower_rent_quartile_neighborhood_cluster,acs_lower_rent_quartile_ward,acs_median_rent_census_tract,acs_median_rent_neighborhood_cluster,acs_median_rent_ward,acs_upper_rent_quartile_census_tract,acs_upper_rent_quartile_neighborhood_cluster,acs_upper_rent_quartile_ward,added_to_catalog,anc,bldg_count,building_permits_census_tract,building_permits_neighborhood_cluster,building_permits_rate_census_tract,building_permits_rate_neighborhood_cluster,building_permits_rate_ward,building_permits_ward,bus_routes_nearby,cat_at_risk,cat_expiring,cat_failing_insp,cat_lost,cat_more_info,cat_replaced,category_code,census_tract,census_tract_2010,construction_permits_census_tract,construction_permits_neighborhood_cluster,construction_permits_rate_census_tract,construction_permits_rate_neighborhood_cluster,construction_permits_rate_ward,construction_permits_ward,contract_number,crime_count_census_tract,crime_count_neighborhood_cluster,crime_count_ward,crime_rate_census_tract,crime_rate_neighborhood_cluster,crime_rate_ward,fraction_black_census_tract,fraction_black_neighborhood_cluster,fraction_black_ward,fraction_foreign_census_tract,fraction_foreign_neighborhood_cluster,fraction_foreign_ward,fraction_single_mothers_census_tract,fraction_single_mothers_neighborhood_cluster,fraction_single_mothers_ward,geobg2020,geoblk2020,hud_mgr_name,hud_mgr_type,hud_own_effect_dt,hud_own_name,hud_own_type,id,id_census_tract,id_neighborhood_cluster,id_ward,in_dchousing,in_dhcd,in_prescat,income_per_capita_census_tract,income_per_capita_neighborhood_cluster,income_per_capita_ward,labor_participation_census_tract,labor_participation_neighborhood_cluster,labor_participation_ward,latitude,longitude,mar_id,most_recent_reac_score_date,most_recent_reac_score_id,most_recent_reac_score_num,most_recent_topa_date,nearest_metro_station,neighborhood_cluster,neighborhood_cluster_2000,neighborhood_cluster_desc,neighborhood_cluster_desc_2000,nlihc_id,non_violent_crime_count_census_tract,non_violent_crime_count_neighborhood_cluster,non_violent_crime_count_ward,non_violent_crime_rate_census_tract,non_violent_crime_rate_neighborhood_cluster,non_violent_crime_rate_ward,pbca,poverty_rate_census_tract,poverty_rate_neighborhood_cluster,poverty_rate_ward,proj_addre,proj_address_id,proj_ayb,proj_city,proj_eyb,proj_image_url,proj_name,proj_name_addre,proj_owner_type,proj_st,proj_streetview_url,proj_unit_tot_matches,proj_units_assist_max,proj_units_assist_min,proj_units_mar,proj_units_tot,proj_units_tot_mar,psa2012,residential_units_census_tract,residential_units_neighborhood_cluster,residential_units_ward,status,subsidized,subsidy_end_first,subsidy_end_last,subsidy_info_source_property,subsidy_start_first,subsidy_start_last,sum_appraised_value_current_impr,sum_appraised_value_current_land,sum_appraised_value_current_total,topa_count,unique_data_id,update_dtm,violent_crime_count_census_tract,violent_crime_count_neighborhood_cluster,violent_crime_count_ward,violent_crime_rate_census_tract,violent_crime_rate_neighborhood_cluster,violent_crime_rate_ward,ward,ward12,xcoord,ycoord,zip,zip_string,zone_census_tract,zone_neighborhood_cluster,zone_type_census_tract,zone_type_neighborhood_cluster,zone_type_ward,zone_ward,klass,previous_filters
TRUE,,866,-74408664,,1032,1113,,1458,1670,9/3/2015,ANC 1C,1,,,,,,,46,No,No,No,No,No,No,5 - Other Subsidized Property,DC Tract 38.02,DC Tract 38,,,,,,,,,,,,,,,0.07432943,0.27258699,,0.162920287,0.199959303,,0.007461277,0.03784847,"DC Tract 38.02, block group 2","DC Tract 38.02, block 2003",,Individual,,,Individual,2a687c57-fdce-4ba0-8c95-57fde61ce468,,166f1576-8142-46aa-858e-8dbaca4cb44f,df8c1d56-4e4e-47bb-a290-9855f5ef20ff,,,,,116925.1442,57968.60471,,0.790800907,0.701519365,38.92425232,-77.03940235,235735,,,,,,Cluster 01,Cluster 1,"Kalorama Heights, Adams Morgan, Lanier Heights","Kalorama Heights, Adams Morgan, Lanier Heights",NL000398,,,,,,,No,,0.029561768,0.10259106,2544 17th Street NW,235735,1925,Washington,1980,http://citizenatlas.dc.gov/mobilevideo/20040922/DM122138.jpg,Christ House (Kairos House),Christ House (Kairos House): 2544 17th Street NW,Other individuals,DC,"http://maps.google.com/maps?z=16&layer=c&cbll=38.92425232,-77.03940235&cbp=11,267.697025650956,,0,2.09",,,,40,40,,PSA 303,,,47990,Active,No,,,,,,5802800,675000,6477800,0,prescat_project,03SEP15:17:34:41,,,,,,,Ward 1,Ward 1,396583.25,139598.21,20009,ZIP 20009,,Cluster 01,,neighborhood_cluster,ward,Ward 1,stay,TRUE
TRUE,,779,1045,,1098,1474,,1440,1998,9/3/2015,ANC 6E,2,,,,,,,24,No,Yes,No,Yes,No,No,6 - Lost Rental,DC Tract 47.04,DC Tract 47.01,,,,,,,,,,,,,,,0.212452516,0.217613784,,0.173631057,0.083063526,,0.020476235,0.033884113,"DC Tract 47.04, block group 2","DC Tract 47.04, block 2005",,Individual,,Northwest Church Family A NEtwork,,2cdd2341-a654-4c3c-8853-837a54a1266b,,2a99f2ea-65aa-4f20-bc35-c4d13d71e35a,0e4b5e00-481e-4ac6-bc34-a3841639175b,,,,,78460.67006,72722.83953,,0.760400259,0.673476983,38.90522235,-77.01431734,293195,,,,,0.44,Cluster 08,Cluster 8,"Downtown, Chinatown, Penn Quarters, Mount Vernon Square, North Capitol Street","Downtown, Chinatown, Penn Quarters, Mount Vernon Square, North Capitol Street",NL000337,,,,,,,No,,0.123598629,0.102452458,1151 New Jersey Avenue NW; 216 New York Avenue NW,293195,1970,Washington,1970,http://citizenatlas.dc.gov/mobilevideo/20041003/Q3091254.jpg,Augusta Louisa Apts,Augusta Louisa Apts: 1151 New Jersey Avenue NW; 216 New York Avenue NW,Non-profit,DC,"http://maps.google.com/maps?z=16&layer=c&cbll=38.90517591,-77.0143352&cbp=11,80.1331488769294,,0,2.09",,26,26,37,26,,PSA 103,,,59331,Active,Yes,5/26/2015,1/1/2044,,5/26/2005,1/1/2014,3800290,1060100,4860390,0,prescat_project,14OCT22:14:52:17,,,,,,,Ward 6,Ward 6,398758.15,137485.085,20001,ZIP 20001,,Cluster 08,,neighborhood_cluster,ward,Ward 6,stay,TRUE
TRUE,,-24455026,-131283925,,812,-30539980,,1080,-30539700,9/3/2015,ANC 7E,1,,,,,,,20,No,No,No,No,No,No,5 - Other Subsidized Property,DC Tract 99.06,DC Tract 99.06,,,,,,,,,,,,,,,0.923005908,0.867653402,,0.044774742,0.04147863,,0.178175775,0.133892974,"DC Tract 99.06, block group 1","DC Tract 99.06, block 1003",,Individual,,,Individual,79fc7ed5-3553-4e45-8df0-60ed4555e873,,b264f1db-8f06-488f-b92f-9df312f94df9,3db2b486-6b0b-460b-9262-052e73155c53,,,,,23880.74478,26204.90839,,0.449132201,0.466984357,38.8885262,-76.93663187,19737,,,,,0.19,Cluster 33,Cluster 33,"Capitol View, Marshall Heights, Benning Heights","Capitol View, Marshall Heights, Benning Heights",NL000391,,,,,,,No,,0.294359306,0.23657441,4540 Benning Road SE,19737,1947,Washington,1964,http://citizenatlas.dc.gov/mobilevideo/20041004/Q4132021.jpg,4540 Benning Rd SE,4540 Benning Rd SE: 4540 Benning Road SE,For-profit,DC,"http://maps.google.com/maps?z=16&layer=c&cbll=38.8885262,-76.93663187&cbp=11,66.5977835982044,,0,2.09",,,,12,12,,PSA 604,,8921,40634,Active,No,,,,,,595620,215640,811260,0,prescat_project,03SEP15:17:34:41,,,,,,,Ward 7,Ward 7,405497.68,135633.49,20019,ZIP 20019,,Cluster 33,,neighborhood_cluster,ward,Ward 7,stay,TRUE
TRUE,,-119732828,-74408664,,1173,1113,,1765,1670,9/3/2015,ANC 1B,3,,,,,,,46,No,Yes,No,No,No,No,5 - Other Subsidized Property,DC Tract 36,DC Tract 36,,,,,,,DC39K100002,,,,,,,,0.294226418,0.27258699,,0.231600204,0.199959303,,0.048538965,0.03784847,"DC Tract 36, block group 1","DC Tract 36, block 1001","One Management , Inc.",,,CPDC/Michaels Devel.,,fc44bc97-546a-42e7-bbea-0d8c8658756f,,72a14ee0-5037-4989-ae00-05ca64923bb2,df8c1d56-4e4e-47bb-a290-9855f5ef20ff,,,,,49070.41053,57968.60471,,0.694022043,0.701519365,38.92192596,-77.03100442,304178,,,,7/10/2019,0.48,Cluster 02,Cluster 2,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View","Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",NL000999,,,,,,,No,,0.132064913,0.10259106,1312 Clifton Street NW; 1350 Clifton Street NW,304178,1916,Washington,1975,http://citizenatlas.dc.gov/mobilevideo/20040831/DV072246.jpg,Clifton Terrace (Wardman Court Apts),Clifton Terrace (Wardman Court Apts): 1312 Clifton Street NW; 1350 Clifton Street NW,For-profit,DC,"http://maps.google.com/maps?z=16&layer=c&cbll=38.9221042,-77.0313792&cbp=11,185.944219522604,,0,2.09",,285,152,152,285,,PSA 304,,,47990,Active,Yes,11/1/2017,10/22/2032,,10/22/2002,11/1/2002,10775410,5194550,15969960,4,prescat_project,14OCT22:14:52:17,,,,,,,Ward 1,Ward 1,397311.3833,139339.6833,20009,ZIP 20009,,Cluster 02,,neighborhood_cluster,ward,Ward 1,stay,TRUE
TRUE,,779,-31899726,,1098,-31899447,,1440,-31899173,9/3/2015,ANC 2C,1,,,,,,,41,No,Yes,No,No,No,No,5 - Other Subsidized Property,DC Tract 58.01,DC Tract 58,,,,,,,DC398023019,,,,,,,,0.212452516,0.146156952,,0.173631057,0.165834378,,0.020476235,0.011793706,"DC Tract 58.01, block group 2","DC Tract 58.01, block 2002",Arco Management Corporation,Profit motivated,3/31/1981,Wah Luck House Preservation LLC,Profit motivated,5cb5b28e-99d4-4aa9-b623-10fe4178b58d,,2a99f2ea-65aa-4f20-bc35-c4d13d71e35a,e6ccab8a-f086-47b0-8d92-941d9c5dc6ae,,,,,78460.67006,54049.26637,,0.760400259,0.64542383,38.90022874,-77.02018939,279939,6/29/2022,ffb0d430-ebb5-46b1-beb3-1a900e7f6e9b,97,3/9/2017,0.22,Cluster 08,Cluster 8,"Downtown, Chinatown, Penn Quarters, Mount Vernon Square, North Capitol Street","Downtown, Chinatown, Penn Quarters, Mount Vernon Square, North Capitol Street",NL000319,,,,,,,Yes,,0.123598629,0.088357169,800 6th Street NW,279939,1982,Washington,1985,http://citizenatlas.dc.gov/mobilevideo/20040904/E4110522.jpg,Wah Luck House,Wah Luck House: 800 6th Street NW,Non-profit,DC,"http://maps.google.com/maps?z=16&layer=c&cbll=38.90022874,-77.02018939&cbp=11,307.99,,0,2.09",,152,152,162,152,,PSA 102,,,56407,Active,Yes,12/31/2037,1/1/2047,,6/16/2001,1/1/2017,33513920,16254560,49768480,4,prescat_project,08DEC22:13:26:48,,,,,,,Ward 2,Ward 2,398248.7,136930.85,20001,ZIP 20001,,Cluster 08,,neighborhood_cluster,ward,Ward 2,stay,TRUE
TRUE,,585,-100564452,,1108,-29124020,,1413,1296,9/3/2015,ANC 8E,30,,,,,,,5,Yes,Yes,No,No,No,No,1 - At-Risk or Flagged for Follow-up,DC Tract 74.04,DC Tract 74.04,,,,,,,,,,,,,,,0.877659193,0.868880812,,0.036172194,0.03304858,,0.225556909,0.162566757,"DC Tract 74.04, block group 1","DC Tract 74.04, block 1001",,Individual,,Stanton Glenn LP / Joseph Kisha,,69e4f2d7-f7cb-4e51-afdb-e467b4b15b7b,,e92e60ef-b42a-49de-8344-45f9fe3dcdc2,c17b775c-853a-4b58-bcd1-c0a91edbbb93,,,,,19451.63835,23441.89576,,0.444667287,0.448563181,38.85267755,-76.98077485,287417,12/18/2019,9fd6fdbc-05a0-4018-ae1a-67f1584c96f7,82,,,Cluster 38,Cluster 38,"Douglas, Shipley Terrace","Douglas, Shipley Terrace",NL000279,,,,,,,No,,0.305135735,0.296864592,3040 Stanton Road SE; 3042 Stanton Road SE; 3044 Stanton Road SE; others,287417,1967,Washington,1967,http://citizenatlas.dc.gov/mobilevideo/20041018/MI081459.jpg,Stanton Glenn Apts,Stanton Glenn Apts: 3040 Stanton Road SE; 3042 Stanton Road SE; 3044 Stanton Road SE; others,For-profit,DC,"http://maps.google.com/maps?z=16&layer=c&cbll=38.8526922,-76.98231803&cbp=11,41.7656406357095,,0,2.09",,378,378,383,378,,PSA 704,,5211,42106,Active,Yes,4/1/2015,3/9/2031,7624,4/1/2000,3/9/2001,20103330,10553060,30656390,0,prescat_project,08DEC22:11:55:07,,,,,,,Ward 8,Ward 8,401668.77,131652.291,20020,ZIP 20020,,Cluster 38,,neighborhood_cluster,ward,Ward 8,stay,TRUE
TRUE,,1148,1045,,1569,1474,,2080,1998,9/3/2015,ANC 6A,1,,,,,,,25,No,No,No,No,No,No,5 - Other Subsidized Property,DC Tract 84.10,DC Tract 84.10,,,,,,,,,,,,,,,0.317256034,0.217613784,,0.061783337,0.083063526,,0.047269666,0.033884113,"DC Tract 84.10, block group 1","DC Tract 84.10, block 1002",,Individual,,,Individual,3d49a988-c820-4ca7-b6e7-8229f503b9dd,,0c50c7fb-65d8-47df-bf63-3507d15a0b66,0e4b5e00-481e-4ac6-bc34-a3841639175b,,,,,65999.11615,72722.83953,,0.642169834,0.673476983,38.90113978,-76.98869181,69761,,,,,,Cluster 25,Cluster 25,"Union Station, Stanton Park, Kingman Park","NoMa, Union Station, Stanton Park, Kingman Park",NL000410,,,,,,,No,,0.096223238,0.102452458,1249 I Street NE,69761,1930,Washington,1959,http://citizenatlas.dc.gov/mobilevideo/20040816/MG101921.jpg,1249 I St NE,1249 I St NE: 1249 I Street NE,Homeowner,DC,"http://maps.google.com/maps?z=16&layer=c&cbll=38.90113978,-76.98869181&cbp=11,163.792728459018,,0,2.09",,,,1,1,,PSA 104,,22045,59331,Active,No,,,,,,221420,386510,607930,0,prescat_project,03SEP15:17:34:41,,,,,,,Ward 6,Ward 6,400980.9,137031.85,20002,ZIP 20002,,Cluster 25,,neighborhood_cluster,ward,Ward 6,stay,TRUE
TRUE,,-86182409,1045,,-86181873,1474,,-86181208,1998,9/3/2015,ANC 6B,135,,,,,,,17,No,No,No,No,No,No,5 - Other Subsidized Property,DC Tract 70,DC Tract 70,,,,,,,,,,,,,,,0.263982103,0.217613784,,0.070674607,0.083063526,,0.031256893,0.033884113,"DC Tract 70, block group 1","DC Tract 70, block 1016",,Individual,,,Individual,529f308a-def3-48ea-8bad-a05a87010db5,,15362f7c-b91e-4bf0-8f20-a63b7967e429,0e4b5e00-481e-4ac6-bc34-a3841639175b,,,,,65216.85099,72722.83953,,0.597094873,0.673476983,38.88015926,-76.99707002,289687,,,,,0.46,Cluster 26,Cluster 26,"Capitol Hill, Lincoln Park","Capitol Hill, Lincoln Park",NL000376,,,,,,,No,,0.096701011,0.102452458,600 1/2 I Street SE; 600 I Street SE; 602 1/2 I Street SE; others,289687,2008,Washington,2008,http://citizenatlas.dc.gov/mobilevideo/20040928/MS123122.jpg,Townhomes On Capitol Hill,Townhomes On Capitol Hill: 600 1/2 I Street SE; 600 I Street SE; 602 1/2 I Street SE; others,DC government,DC,"http://maps.google.com/maps?z=16&layer=c&cbll=38.88030305,-76.99825131&cbp=11,105.677880620502,,0,2.09",,,,142,134,,PSA 106,,15275,59331,Active,No,,,,,,10779080,7541840,18320920,0,prescat_project,03SEP15:17:34:41,,,,,,,Ward 6,Ward 6,400254.2287,134702.7916,20003,ZIP 20003,,Cluster 26,,neighborhood_cluster,ward,Ward 6,stay,TRUE
TRUE,,-119732828,-74408664,,1173,1113,,1765,1670,9/3/2015,ANC 1A,1,,,,,,,34,No,Yes,No,No,No,No,2 - Expiring Subsidy,DC Tract 28.01,DC Tract 28.01,,,,,,,,,,,,,,,0.294226418,0.27258699,,0.231600204,0.199959303,,0.048538965,0.03784847,"DC Tract 28.01, block group 1","DC Tract 28.01, block 1003",,Individual,,"Haven House Coop Association, Inc.",,05ec571d-470a-4e78-be29-8688d9a21907,,72a14ee0-5037-4989-ae00-05ca64923bb2,df8c1d56-4e4e-47bb-a290-9855f5ef20ff,,,,,49070.41053,57968.60471,,0.694022043,0.701519365,38.9328559,-77.03452393,234585,5/22/2019,50009761-7a83-4f8e-b15d-df63c8ffd52d,87,1/25/2019,0.45,Cluster 02,Cluster 2,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View","Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",NL000151,,,,,,,No,,0.132064913,0.10259106,1477 Newton Street NW,234585,1910,Washington,1995,http://citizenatlas.dc.gov/mobilevideo/20040816/DG125217.jpg,Haven House,Haven House: 1477 Newton Street NW,For-profit,DC,"http://maps.google.com/maps?z=16&layer=c&cbll=38.9328559,-77.03452393&cbp=11,28.5338165498353,,0,2.09",,29,29,29,29,,PSA 409,,,47990,Active,Yes,1/2/2017,1/18/2032,7433,1/2/2002,1/18/2002,2549350,834450,3383800,1,prescat_project,08DEC22:11:55:07,,,,,,,Ward 1,Ward 1,397006.64,140553.11,20010,ZIP 20010,,Cluster 02,,neighborhood_cluster,ward,Ward 1,stay,TRUE
TRUE,,-53977295,-39265450,,-62471241,-30282154,,-62470920,-65615482,9/3/2015,ANC 4C,1,,,,,,,32,No,Yes,No,No,No,No,5 - Other Subsidized Property,DC Tract 25.01,DC Tract 25.01,,,,,,,DC39T861001,,,,,,,,0.492497843,0.508631009,,0.242824931,0.21584706,,0.039000084,0.041682628,"DC Tract 25.01, block group 1","DC Tract 25.01, block 1007",Elderly Housing Dev And OPer Corp,Non-profit,9/29/1989,Sr Citizens Housing Development Corp of Washington,Non-profit,0535a3c6-4cc0-4582-9207-93bd9d0f3352,,25077bc7-5a9e-4061-8bad-16ea42914bb6,2b1767b2-d181-4e55-b3f1-ebe95fe9ffd4,,,,,46312.07238,48544.94044,,0.606630849,0.579558514,38.94227908,-77.0311425,259629,12/4/2019,7416f0c8-63f1-4d40-afb2-e8a28716e97a,99,,,Cluster 18,Cluster 18,"Brightwood Park, Crestwood, Petworth","Brightwood Park, Crestwood, Petworth",NL000175,,,,,,,Yes,,0.095843888,0.099502011,1325 Upshur Street NW,259629,1991,Washington,1991,http://citizenatlas.dc.gov/mobilevideo/20040728/MS105217.jpg,Johnson Towers,Johnson Towers: 1325 Upshur Street NW,Non-profit,DC,"http://maps.google.com/maps?z=16&layer=c&cbll=38.94227908,-77.0311425&cbp=11,357.876703497481,,0,2.09",,55,55,55,55,,PSA 404,,16926,36396,Active,Yes,5/15/2031,1/1/2046,20333,5/16/1991,12/10/2010,13522330,777210,14299540,0,prescat_project,08DEC22:13:26:48,,,,,,,Ward 4,Ward 4,397300.18,141599.06,20011,ZIP 20011,,Cluster 18,,neighborhood_cluster,ward,Ward 4,stay,TRUE
TRUE,,-119732828,-74408664,,1173,1113,,1765,1670,9/3/2015,ANC 1D,1,,,,,,,37,No,No,No,No,No,No,5 - Other Subsidized Property,DC Tract 27.02,DC Tract 27.02,,,,,,,,,,,,,,,0.294226418,0.27258699,,0.231600204,0.199959303,,0.048538965,0.03784847,"DC Tract 27.02, block group 1","DC Tract 27.02, block 1003",,Individual,,Adelante Mount Pleasant Cooperative Inc,Non-profit,0fc5093f-71d1-4d4a-b51b-561a03935d40,,72a14ee0-5037-4989-ae00-05ca64923bb2,df8c1d56-4e4e-47bb-a290-9855f5ef20ff,,,,,49070.41053,57968.60471,,0.694022043,0.701519365,38.93017354,-77.03760335,236399,,,,,0.35,Cluster 02,Cluster 2,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View","Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",NL000412,,,,,,,No,,0.132064913,0.10259106,3149 Mount Pleasant Street NW,236399,,Washington,1952,http://citizenatlas.dc.gov/mobilevideo/20040919/DJ084147.jpg,Adelante Mount Pleasant Cooperative Inc,Adelante Mount Pleasant Cooperative Inc: 3149 Mount Pleasant Street NW,Resident owner,DC,"http://maps.google.com/maps?z=16&layer=c&cbll=38.93017354,-77.03760335&cbp=11,66.807382601142,,0,2.09",,17,17,16,16,,PSA 302,,,47990,Active,Yes,,,,,,776890,517920,1294810,0,prescat_project,27JAN20:10:10:04,,,,,,,Ward 1,Ward 1,396739.52,140255.45,20010,ZIP 20010,,Cluster 02,,neighborhood_cluster,ward,Ward 1,stay,TRUE
TRUE,,500,-31899726,,1118,-31899447,,1744,-31899173,9/3/2015,ANC 2B,4,,,,,,,40,No,No,No,Yes,No,No,6 - Lost Rental,DC Tract 43,DC Tract 43,,,,,,,,,,,,,,,0.40605428,0.146156952,,0.109951287,0.165834378,,0.019485038,0.011793706,"DC Tract 43, block group 4","DC Tract 43, block 4001",,Profit motivated,5/25/1984,1901-1907 15th Street NW Cooperative,Non-profit,89522eed-e00a-4c5f-8942-7435130c9e8d,,145a2c61-4586-45b1-b8be-00bf848eee39,e6ccab8a-f086-47b0-8d92-941d9c5dc6ae,,,,,46095.48202,54049.26637,,0.593713756,0.64542383,38.91599314,-77.03413889,218547,,,,,0.4,Cluster 03,Cluster 3,"Howard University, Le Droit Park, Cardozo/Shaw","Howard University, Le Droit Park, Cardozo/Shaw",NL000105,,,,,,,No,,0.052655996,0.088357169,1901 15th Street NW; 1903 15th Street NW; 1905 15th Street NW; others,218547,1916,Washington,1916,http://citizenatlas.dc.gov/mobilevideo/20040822/QM122131.jpg,1901-07 15th Street NW - N.W. Cooperative Association,1901-07 15th Street NW - N.W. Cooperative Association: 1901 15th Street NW; 1903 15th Street NW; 1905 15th Street NW; others,Resident owner,DC,"http://maps.google.com/maps?z=16&layer=c&cbll=38.91592254,-77.0341411&cbp=11,86.1456203809342,,0,2.09",,24,24,51,24,,PSA 301,,,56407,Active,Yes,,,,,,3135010,2090020,5225030,0,prescat_project,27JAN20:10:10:04,,,,,,,Ward 2,Ward 2,397039.325,138681.1875,20009,ZIP 20009,,Cluster 03,,neighborhood_cluster,ward,Ward 2,stay,TRUE
TRUE,,0,-100564452,,0,-29124020,,0,1296,9/3/2015,ANC 6D,1,,,,,,,13,No,Yes,No,No,No,No,2 - Expiring Subsidy,DC Tract 72.03,DC Tract 72,,,,,,,,,,,,,,,,0.868880812,,,0.03304858,,,0.162566757,"DC Tract 72.03, block group 1","DC Tract 72.03, block 1000",,Individual,,Mid-City Urban/Forest City/DCha,,69e0817f-01f1-4e8a-b82c-af0bca29cba3,,ed49687f-2aa0-4255-b6b7-2168964fdf80,c17b775c-853a-4b58-bcd1-c0a91edbbb93,,,,,,23441.89576,,,0.448563181,38.87667124,-77.00035541,303528,,,,,0.25,Cluster 27,Cluster 27,"Near Southeast, Navy Yard","Near Southeast, Navy Yard",NL000990,,,,,,,No,,,0.296864592,400 M Street SE,303528,2007,Washington,2008,http://citizenatlas.dc.gov/mobilevideo/NO_IMAGE/No_Image_Available.JPG,Capitol Quarter - Senior II (Capper Senior II),Capitol Quarter - Senior II (Capper Senior II): 400 M Street SE,DC government,DC,"http://maps.google.com/maps?z=16&layer=c&cbll=38.87667124,-77.00035541&cbp=11,353.832315559541,,0,2.09",,139,139,155,139,,PSA 106,,11979,42106,Active,Yes,6/28/2037,6/28/2037,,6/28/2007,6/28/2007,26827090,10725190,37552280,0,prescat_project,14OCT22:14:52:17,,,,,,,Ward 8,Ward 6,399969.16,134315.59,20003,ZIP 20003,,Cluster 27,,neighborhood_cluster,ward,Ward 8,stay,TRUE
TRUE,,572,-31899726,,1005,-31899447,,1379,-31899173,9/3/2015,ANC 6E,4,,,,,,,21,No,No,No,Yes,No,No,6 - Lost Rental,DC Tract 49.01,DC Tract 49.01,,,,,,,DC390001016,,,,,,,,0.305241521,0.146156952,,0.105146652,0.165834378,,0.026247134,0.011793706,"DC Tract 49.01, block group 1","DC Tract 49.01, block 1000",Edgewood Management Corporation,Profit motivated,11/15/1978,"Lincoln-Westmoreland II, LP/Mid-City Urban",Profit motivated,028cd5c5-8b4c-4497-a24f-392b056ca9f3,,10bd8edf-2eb8-498e-8455-6aa1c7a1c05b,e6ccab8a-f086-47b0-8d92-941d9c5dc6ae,,,,,74992.87058,54049.26637,,0.736421852,0.64542383,38.91349198,-77.0226705,279305,,,,12/27/2018,0.15,Cluster 07,Cluster 7,"Shaw, Logan Circle","Shaw, Logan Circle",NL000196,,,,,,,Yes,,0.106569689,0.088357169,1711 8th Street NW,279305,1963,Washington,1990,http://citizenatlas.dc.gov/mobilevideo/NO_IMAGE/No_Image_Available.JPG,Lincoln Westmoreland II,Lincoln Westmoreland II: 1711 8th Street NW,Non-profit,DC,"http://maps.google.com/maps?z=16&layer=c&cbll=38.91365325,-77.02263913&cbp=11,94.3502731398981,,0,2.09",,,,51,122,,PSA 308,,,56407,Inactive,No,,,,,,7679950,6606600,14286550,5,prescat_project,03SEP15:17:34:41,,,,,,,Ward 2,Ward 6,398033.845,138403.2275,20001,ZIP 20001,,Cluster 07,,neighborhood_cluster,ward,Ward 2,stay,TRUE
TRUE,,1194,-26035238,,1908,-69508867,,2581,1755,9/3/2015,ANC 5E,1,,,,,,,5,No,Yes,No,No,No,No,2 - Expiring Subsidy,DC Tract 92.04,DC Tract 92.04,,,,,,,DC39S981001,,,,,,,,0.495619799,0.637404896,,0.10238721,0.101676665,,0.060410279,0.055080284,"DC Tract 92.04, block group 2","DC Tract 92.04, block 2000",Enterprise Residential LLC,Profit motivated,11/5/2001,Edgewood Seniors Preservation Corp,Non-profit,41d24ae1-7bd8-4198-8b6f-05afb99d5f17,,0ea90886-a435-482e-b2c8-d96a170361f1,9f91ef5e-3c44-408a-8393-f69535943b02,,,,,52009.42054,41407.12347,,0.661154913,0.572633796,38.92347943,-76.99673749,289573,3/6/2020,dc23a2bc-6cbe-4098-98b3-0820a67f7023,93,10/3/2019,,Cluster 21,Cluster 21,"Edgewood, Bloomingdale, Truxton Circle, Eckington","Edgewood, Bloomingdale, Truxton Circle, Eckington",NL000301,,,,,,,No,,0.143597605,0.151716304,635 Edgewood Street NE,289573,1984,Washington,1984,http://citizenatlas.dc.gov/mobilevideo/20040810/MA130437.jpg,Edgewood Commons III,Edgewood Commons III: 635 Edgewood Street NE,DC government,DC,,,200,200,212,200,,PSA 502,,14705,46532,Active,Yes,12/1/2012,8/4/2033,,12/1/2002,8/4/2003,28071060,3765950,31837010,1,prescat_project,08DEC22:13:26:48,,,,,,,Ward 5,Ward 5,400282.91,139511.68,20017,ZIP 20017,,Cluster 21,,neighborhood_cluster,ward,Ward 5,stay,TRUE
TRUE,,1754,-17678468,,2407,1100,,2634,1388,9/3/2015,ANC 3G,1,,,,,,,12,No,No,No,No,No,No,5 - Other Subsidized Property,DC Tract 14.02,DC Tract 14.02,,,,,,,,,,,,,,,0.10775389,0.084655222,,0.155529731,0.186579945,,0.029956743,0.013538311,"DC Tract 14.02, block group 3","DC Tract 14.02, block 3005",,Individual,,Dcha,,61480acc-522b-4515-8eaf-4ceff92eaa30,,c61ceef5-9add-4f78-adc4-0508ee6d85c8,8b0aa87b-818f-404c-b07e-0be4ba091c09,,,,,92465.59378,91637.81715,,0.519465427,0.612628961,38.95788131,-77.07112326,264202,,,,,,Cluster 10,Cluster 10,"Hawthorne, Barnaby Woods, Chevy Chase","Hawthorne, Barnaby Woods, Chevy Chase",NL000248,,,,,,,No,,0.049519013,0.07362476,5201 Connecticut Avenue NW,264202,1964,Washington,1964,http://citizenatlas.dc.gov/mobilevideo/20040812/OC113103.jpg,Regency House,Regency House: 5201 Connecticut Avenue NW,DC government,DC,"http://maps.google.com/maps?z=16&layer=c&cbll=38.95788131,-77.07112326&cbp=11,57.0863641518434,,0,2.09",,157,157,159,160,,PSA 201,,7367,45398,Active,Yes,,,,,,23360530,2765160,26125690,0,prescat_project,03SEP15:17:34:41,,,,,,,Ward 3,Ward 3,393835.5,143332.99,20015,ZIP 20015,,Cluster 10,,neighborhood_cluster,ward,Ward 3,stay,TRUE
